mediaBT,mediaRX,varBT,varRX,medialat,varlat,Open,Close,mediadift,varDifT,Attack
0.166666667,12.33333333,0.138888889,535.2222222,1914.377167,6323479.81,9,7,0.142633578,0.070627064,0
0,2.666666667,0,0.888888889,142.35,95.999096,8,3,0.034956004,0.001689303,0
0.3,6.3,0.41,88.61,2255.036,18274670.42,13,9,0.191010447,0.524454991,0
0,3.857142857,0,1.551020408,1568.222857,12041458.99,9,10,0.018823166,0.001111327,0
0.166666667,64,0.138888889,18484,1302.735333,6627998.443,5,5,0.051647295,0.005959455,0
3.333333333,481.3333333,10.88888889,449037.5556,3126.509,420.805814,5,2,0.083707176,0.004059039,0
0,5,0,0,5276.908,0,2,1,0.13049797,0.006769856,0
0,0.8,0,2.56,657.875,1725971.352,10,5,0.210171757,0.380048685,0
0.2,2.4,0.16,2.24,137.4662,3225.330574,3,5,0.015731809,0.000167298,0
0.4,21.6,0.64,1102.24,1631.7638,9283707.93,19,6,0.115439519,0.180070963,0
0,4,0,0,126.095,0,0,1,0.0371992,0,0
0,0.833333333,0,1.472222222,29.084,966.3801303,16,7,0.215246144,0.660689673,0
0,2.5,0,0.25,58.255,76.422564,3,1,0.036845243,0.000954681,0
0,0,0,0,10.98333333,163.7989749,4,3,0.208016443,0.119643322,0
0,2,0,0,79.54766667,1.418493556,6,4,0.093153629,0.022268991,0
0,1,0,1,33.9,1015.199405,4,3,0.173720736,0.114883737,0
1.2,6.4,0.16,39.84,17134.1038,12309056.13,0,6,0.127174605,0.038877142,0
1.25,14.5,0.1875,155.25,5921.39075,943922.3003,0,4,0.306305866,0.28027886,0
0,1,0,0,5236.881,0,0,1,0.437679395,0,0
1.25,22.75,0.1875,1054.6875,6157.9815,69817.71256,0,6,0.140063761,0.097581636,0
1,5,0,2,7445.303333,4144693.839,0,2,0.372415073,0.0865045,0
1,5,0,0,10174.922,0,0,1,0.976917366,0,0
0.333333333,1,0.222222222,2,6665.64,88800732.98,2,2,1.464680986,5.464204173,0
3,59,0,0,9209.306,0,0,1,0.495156537,0,0
0,0,0,0,2.183,9.00E-06,2,2,0.376707733,0.170981251,0
0,0,0,0,273.104,0,1,1,0.454074189,0.0331161,0
1,8,0,4,20561.155,29565318.76,0,2,2.870919056,7.447746356,0
0,0,0,0,0.023,8.10E-05,0,2,5.636606602,31.76737015,0
1,6,0,0,30410.711,0,0,1,3.544060719,0,0
5,5,0,0,37166.179,0,0,1,2.162231911,0,0
3,4,0,0,106122.501,0,0,1,4.577448121,0,0
0,0,0,0,60131.144,0,0,1,4.229224755,0,0
1,4,0,0,60358.879,0,0,1,1.002178337,0,0
1.428571429,24.71428571,0.244897959,80.48979592,61082.62971,35872.75804,0,8,0.124748065,0.054817358,0
2,12,0,0,61386.067,0,0,1,1.681951522,0,0
2,49,0,0,62852.254,0,0,1,2.318655522,0,0
4,121,0,0,65970.596,0,0,1,1.846334536,0,0
0.5,3,0.25,9,63117.8195,4048488.059,0,2,1.822172987,2.134755573,0
1,3,0,0,115440.139,0,0,1,1.000647077,0,0
1,4,0,0,116293.038,0,0,1,0.947080195,0,0
0,0,0,0,65138.534,0,0,1,1.325650382,0,0
0,1,0,2,21800.255,950500186.9,0,2,0.362904689,0.131455437,0
0,4,0,0,76649.109,0,0,1,1.423435819,0,0
1,4,0,0,60295.531,0.007569,0,2,1.243405086,1.545757969,0
3,314,0,0,115391.492,0,1,1,2.102463762,3.960400482,0
0,0,0,0,2.176,1.00E-06,2,2,14.02353127,589.1923145,0
5,689.5,9,386262.25,115916.5595,0.01050625,0,2,2.431386115,5.910175836,0
1,19,0,0,5946.215,0,0,1,1.05649811,0,0
0,0,0,0,2.0295,2.25E-06,2,2,1.523710969,6.69547088,0
8,270,0,0,124143.069,0,0,1,1.856094536,0,0
17,2428,225,5555449,120805.3,28501824.46,0,2,1.000524064,1.000476031,0
3,29,0,0,299.275,0,1,1,3.306535986,9.049375355,0
0,0.25,0,0.4375,42.308125,294.3147104,13,7,0.022501833,0.003870066,0
0.5,3.5,0.25,2.25,104.0385,1382.538306,4,2,0.092120571,0.002335093,0
1,2.333333333,0,2.888888889,77315.777,2978676168,7,3,0.038468457,0.002064541,0
0,2,0,0,66.925,0,2,1,0.391140231,0.21179503,0
0,0,0,0,2.017,1.00E-06,2,2,3.500876953,33.46858484,0
0,0,0,0,0.024,6.40E-05,0,2,1.16892929,1.365440153,0
2.4,0.4,0.24,0.24,5258.0034,368.3265834,1,5,0.190403257,0.127617952,0
2,6,0,0,6805.449,30.2160455,7,5,0.03143283,0.006461902,0
0,0,0,0,2.3925,2.50E-07,6,2,0.519331704,1.735476484,0
0,2,0,0,70.576,0,1,1,0.67851244,0.369915797,0
0,2,0,0,104.638,0,2,1,0.141477994,0.015131825,0
0,0,0,0,2.0505,2.25E-06,2,2,0.565065634,0.713799701,0
0.5,1.5,0.75,6.75,5225.20225,2.763483188,0,4,0.690660434,1.409705906,0
0,0,0,0,0.0295,0.00021025,0,2,11.0560721,122.2300403,0
0,0,0,0,0.035,8.10E-05,0,2,15.00214394,225.0478617,0
9,64,9,2704,618.259,16445.4976,18,2,0.952341542,15.84376978,0
0,0,0,0,0.614,0,11,0,0.103714681,0.009062542,0
0.4,1,0.64,4,380.3988,494894.3012,11,5,0.073198407,0.031221666,0
0,0,0,0,5.930333333,15.63640556,6,1,0.083639793,0.00950467,0
0,2,0,0,100.3556667,2006.339137,23,3,0.024566728,0.002871047,0
0.166666667,2.5,0.138888889,4.583333333,243.79,35430.60583,12,6,11.47840228,2231.410225,0
1,6,0,0,153.311,0,6,1,0.042306502,0.003213053,0
6.111111111,9.555555556,103.4320988,404.9135802,2440.701556,6955839.299,6,10,0.11172689,0.054822845,0
1,4,0,0,5559.1304,27.61102624,4,5,0.061176903,0.008416641,0
0,0,0,0,2.6345,2.02E-05,2,2,0.256021172,0.183921718,0
0,1.5,0,2.25,2843.306,6337081.231,24,0,0.070737608,0.012979541,0
0,0,0,0,4.32,0,6,3,0.301467107,0.459765948,0
0,0.4,0,0.64,251.0378,81777.79128,10,6,0.073919788,0.009021274,0
1.333333333,4,1.555555556,8,3229.924,8467512.492,13,2,0.074532039,0.009589842,0
1,6,0,36,1582.388,2342093.552,7,3,0.057892594,0.004065948,0
1.666666667,22.33333333,0.888888889,713.5555556,3940.575,841153.0666,0,3,0.087478912,0.002770748,0
0,0,0,0,0.0285,0.00018225,0,2,0.324824755,0.105224147,0
3.5,2.5,6.25,2.25,7269.532,682062.9086,0,2,0.277919455,0.057702098,0
0,0.5,0,0.25,2227.1795,4829729.255,1,1,0.090144578,0.005246981,0
0,4.5,0,0.25,129.017,166.332609,6,2,0.066085636,0.004900311,0
2.666666667,3.5,35.55555556,16.58333333,1323.424833,8019638.061,20,6,0.190064646,0.64753039,0
7,9.6,400.2,367.64,2336.8716,11565013.42,10,11,0.071064962,0.035363293,0
0.25,3.75,0.1875,0.6875,6681.622,18206089.97,1,4,0.09313553,0.005303068,0
0,5,0,0,123.03,0,5,1,0.205336762,0.016752733,0
0,0,0,0,2.229,4.00E-06,2,2,0.608621152,0.762675021,0
0,0,0,0,53.107,0,4,0,0.22015535,0.104059523,0
0,1,0,3,26.10725,569.9827927,10,5,0.100703286,0.059242261,0
0,5,0,0,122.721,0,1,1,0.069788592,0.002697647,0
3,3.25,17,25.6875,274276.113,75232047584,2,4,0.301864981,0.128248484,0
0.4,3.4,0.24,6.24,3987.8958,31234616.05,5,5,0.06502156,0.008604365,0
0.142857143,4.642857143,0.12244898,245.372449,763.8332143,6838095.59,8,9,0.028276951,0.001963419,0
0.181818182,0.909090909,0.330578512,3.719008264,986.5094545,9095781.185,7,8,0.135400664,0.170017905,0
1.5,3.5,1.25,1.25,10991.51017,2409516.056,0,6,0.100229983,0.01308019,0
1.5,9.5,0.25,56.25,15091.8305,24320644.04,0,2,0.267188665,0.009752412,0
0,0,0,0,0.987,0,1,1,0.016390218,2.69E-05,0
1,7,0,0,15467.764,0,7,1,0.212478893,0.125074395,0
0,0,0,0,2.1865,2.25E-06,2,2,0.90698765,1.942653717,0
0,0,0,0,11.14627273,145.8227006,7,8,0.122623124,0.065183247,0
0.071428571,0.785714286,0.066326531,2.454081633,1191.355714,7509486.009,11,11,0.02639405,0.003310673,0
0,0,0,0,0,0,1,0,1.000916928,0,0
0,2,0,0,127.298,0,2,1,0.262055266,0.053197045,0
0,1.8,0,2.16,3496.0182,8133032.076,2,6,0.650988779,2.143995256,0
0,3,0,0,1510.269,6226183.894,5,3,0.066618532,0.012800671,0
1.333333333,2.666666667,3.555555556,14.22222222,3900.649,30395146.48,2,3,0.234741804,0.147221798,0
0,0,0,0,37.524,0,2,1,0.935518895,1.733246711,0
0,4,0,0,112.011,0,11,0,0.033619627,0.005889215,0
0,1.111111111,0,1.654320988,38.16844444,1917.544164,14,9,0.182062448,0.503939388,0
0,3.333333333,0,0.222222222,101.7833333,2021.67016,3,3,0.071069019,0.001093609,0
0,3,0,0,142.39,0,1,1,0.160888528,0.00038056,0
2.333333333,63.66666667,10.88888889,8106.888889,7094.004333,100587349,2,3,0.403282555,0.314325859,0
47,19,0,0,20319.892,0,0,1,1.140838108,0,0
1.428571429,0.285714286,6.244897959,0.489795918,984.4255714,2405213.181,3,5,0.234928879,0.232098371,0
1.75,5.25,0.1875,8.1875,6013.2145,8591219.979,1,4,0.109146039,0.007704542,0
1,2.833333333,0.666666667,6.138888889,14584.64767,210678133,6,6,0.055297833,0.007019511,0
0.25,7.25,0.1875,75.6875,2619.1155,6589392.417,3,4,0.078688019,0.005320047,0
1,12,0,0,5466.98,0,0,1,0.276752133,0,0
0,1,0,3,48.10825,3909.237542,5,4,0.339267553,0.587032837,0
7,2,36,4,1246.3945,1426793.221,2,2,0.1398023,0.025640341,0
1,13.5,0,90.25,14208.976,4113988.72,3,2,0.040773242,0.00203338,0
1.5,52,0.25,2209,28167.862,4241313.708,1,2,0.284336114,0.046563081,0
8,6.25,18.5,6.1875,22266.71275,2910778.944,2,4,0.135691235,0.071456567,0
6,7,0,0,4045.714,0,0,1,0.707305758,0,0
4.142857143,5,50.40816327,150,525.9647143,980290.6953,9,7,0.252170318,0.708019065,0
0,0,0,0,25.626,0,2,1,0.196528006,0.022898695,0
0,0,0,0,2.1995,1.22E-05,2,2,0.484677902,0.374891539,0
0,3,0,0,5418.0265,4.02203025,0,2,1.202132475,1.444800649,0
2,5,1,4,30305.898,36331081.74,0,2,0.158415033,0.004640776,0
1,3,0,0,10227.772,0,0,1,0.999026552,0,0
1,4,0,0,5711.062,0,0,2,0.342850555,0.117454593,0
1,4,0,0,5715.169,0,0,1,0.207576091,0,0
2.333333333,0.333333333,10.88888889,0.222222222,1824.166333,6639166.367,2,1,1.799432824,5.162532853,0
1.25,5,0.1875,4.5,10924.42525,1772210.391,0,5,0.284522076,0.168721419,0
1,3,0,0,10963.148,0,0,1,0.404312003,0,0
0,0,0,0,50.492,0,3,1,0.129185586,0.013072151,0
0,0,0,0,2.125,9.00E-06,2,2,0.6676029,1.128255442,0
1,5,0,4,17443.0265,4577227.047,0,2,0.854064589,0.491744468,0
2,5,0,0,41916.354,0,0,1,2.767764766,0,0
0,0,0,0,0.024,8.10E-05,0,2,0.107964942,0.011552921,0
1,3,0,0,52894.9025,7321513.283,1,2,1.5649455,1.137695207,0
2,7,0,0,43352.309,0,0,1,0.899474258,0,0
0,0,0,0,2.184,4.00E-06,2,2,2.685917342,20.42840584,0
1,6,0,0,61687.041,0,0,1,4.941486074,0,0
23.5,4483.5,506.25,20056962.25,55502.012,41176900.79,0,2,0.162170146,0.011250033,0
0,0,0,0,65126.312,0,0,1,3.231167032,0,0
0,0,0,0,65119.4815,2.56480225,0,2,0.082727715,0.00351471,0
8.5,6,72.25,25,65483.2725,33846.61665,0,2,0.286255831,0.049747677,0
4,47,0,0,71075.446,0,0,1,1.478736758,0,0
0,0,0,0,2.3935,6.25E-06,2,2,2.829196313,22.33964634,0
0,2,0,0,64777.585,0.008649,1,2,0.211644819,0.022682117,0
28,3732,0,0,60180.415,0,0,1,4.711739248,0,0
1,37.5,0,1122.25,56788.1985,276861595.6,0,2,0.294920563,0.06839509,0
2,49,1,2304,65602.8455,184215.6444,0,2,0.448912511,0.101245103,0
17,1951,0,0,6972.146,0,1,1,0.251122104,0.051110295,0
0,0,0,0,2.1865,1.23E-05,2,2,1.921121728,10.41083601,0
0,0,0,0,1861.667333,6931424.355,1,3,1.457326607,5.213730265,0
1,3,0,0,61251.569,0,0,1,4.589153455,0,0
3.666666667,3.333333333,0.888888889,6.222222222,60599.50267,16909.12469,0,3,0.900793334,1.622082507,0
10,30,0,0,64500.927,0,0,1,3.999370247,0,0
1,5,0,0,88565.602,0,0,1,0.605491313,0,0
0,0,0,0,2.369,1.60E-05,2,2,4.580348642,60.23361534,0
28,19643,0,0,346691.338,0,0,1,8.807563585,0,0
1,4,0,0,106799.796,0,2,1,1.67784982,1.436904397,0
0,0,0,0,3.93,9.00E-06,2,2,3.549630809,36.5192032,0
0,3,0,0,108268.152,0,0,1,0.901814422,0,0
10.5,20.5,30.25,240.25,595.177,15483.82036,9,2,0.083953226,0.010461241,0
5,4.5,25,20.25,50579.5955,2554298322,2,2,0.156665956,0.029984604,0
0,0,0,0,0.0195,3.03E-05,0,2,0.582062941,0.338415004,0
1,4,0,0,115343.56,0,0,1,1.556308787,0,0
3,2,0,4,5226.7305,5.09179225,0,2,0.708314029,0.430152422,0
2,4.2,9.2,2.56,27786.7494,1939905103,0,5,0.144273695,0.051165726,0
1,6.666666667,0,54.88888889,170735.8743,34310.63187,0,3,0.535863631,0.57360359,0
1,6.666666667,0,10.88888889,170816.0813,252165.0866,0,3,0.333434555,0.221944539,0
1,34.66666667,0,1130.888889,171157.5053,194670.2459,0,3,0.33337348,0.221970943,0
1,5,0,0,170669.863,0,0,1,4.000274042,0,0
2,14.5,1,132.25,170891.301,2435.323801,0,2,0.500265289,0.250021378,0
1,5,0,0,170605.084,0,0,1,10.00059341,0,0
3,439,0,0,170945.559,0,1,1,2.545214042,6.030121973,0
6,11,0,0,191728.176,0,0,1,0.911024169,0,0
0,0,0,0,1.9765,6.25E-06,2,0,12.72303955,151.4230026,0
4.666666667,8.333333333,6.222222222,22.88888889,184294.9507,1730263.956,0,5,0.11705105,0.053731376,0
3,60.8,12.4,3594.96,186186.343,167846690.9,1,5,0.167908525,0.138301684,0
1,6,0,0,202360.035,0,0,1,0.992261579,0,0
0,0,0,0,2.199,9.00E-06,2,0,1.711440826,1.665612324,0
0,0,0,0,0.025,8.10E-05,0,4,0.254616546,0.192266173,0
1.25,44.75,0.1875,3733.6875,154636.9688,7362627725,0,4,0.168017043,0.054031337,0
2.142857143,27.57142857,0.693877551,1261.959184,202409.2577,5174726.045,0,8,0.236803299,0.391376999,0
1,6,0,0,199328.322,0,0,1,0.997758026,0,0
0.666666667,1.666666667,0.888888889,5.555555556,68589.422,9408410888,2,1,1.810660549,5.129468063,0
31.5,783,812.25,328329,205984.565,23589.8881,0,3,0.191624213,0.072559651,0
4.333333333,8.666666667,10.88888889,14.22222222,204544.509,5143821.615,0,3,0.333594147,0.221970862,0
14,8,0,0,687616.162,0,0,1,0.999333946,0,0
0,0,0,0,1.954,2.50E-05,2,0,1.71541335,1.655041858,0
14,24.66666667,98,43.55555556,197315.49,347559310.7,0,5,0.114794361,0.051719757,0
0,0,0,0,0,0,1,0,3.29594664,0,0
1,66,0,0,115327.522,0,1,1,3.501073582,10.91038935,0
1,10,0,0,170725.734,0,0,1,5.000536659,0,0
0,0,0,0,0.0225,0.00011025,0,2,3.569433867,12.73957891,0
2,420,0,0,239235.982,0,0,1,7.861621328,0,0
0,0,0,0,0.027,0.000196,1,2,7.380773882,34.8943719,0
1,146,0,0,65951.847,0,0,1,3.51409594,0,0
10,1660.5,36,2324100.25,265703.0535,12030995.19,0,2,5.402799223,29.18570529,0
32,69,0,0,279345.52,0,0,1,0.999773466,0,0
0,0,0,0,2.424,1.00E-06,2,1,22.94309641,1041.330401,0
3.333333333,929.6666667,6.888888889,1513261.556,282960.8987,675.5906136,0,4,0.688257354,1.417123593,0
8.5,1561.625,109.25,6387984.484,256492.9146,1514781811,0,8,0.125506317,0.109145643,0
256,44,0,0,282133.182,0,0,1,0.99605799,0,0
0,0,0,0,1.978,9.00E-06,2,1,1.752838111,5.294485966,0
0,0,0,0,0.0265,9.02E-05,0,2,4.714899653,22.21235709,0
2,3,0,0,60835.595,0,0,2,11.5746188,133.9576221,0
3,6.666666667,8,6.222222222,198601.5653,19685479887,1,3,0.723567045,1.255619658,0
0.066666667,4.066666667,0.062222222,231.5288889,38.431,7505.260005,13,11,0.022316912,0.001758552,0
0,0,0,0,1.067,0,0,0,0,0,0
0,0,0,0,11.91426667,150.9244195,11,7,0.091585442,0.125047922,0
0,1.2,0,2.16,235.425,82895.02778,4,4,0.104765985,0.02689385,0
0.1,0.3,0.09,0.81,14.1896,1409.580584,3,4,0.077406109,0.020191512,0
0,0,0,0,15.576,123.032464,1,1,0.004473503,1.79E-05,0
0,0,0,0,26.565,0,1,0,1.098324149,0,0
0,3,0,0,5592.081,4.3268785,0,4,0.776553106,1.808269738,0
0,0,0,0,0.7945,0.00055225,1,0,1.492726085,0,0
2,761.5,1,578360.25,115871.9975,9815.9547,0,2,0.753687872,0.567857555,0
0,0,0,0,0.0235,0.00011025,0,2,11.16604307,124.6755194,0
2,4,0,0,357190.566,0,0,1,10.66842487,0,0
0,0,0,0,0.021,8.10E-05,0,2,8.76E-05,7.68E-09,0
0,0,0,0,2.3595,2.50E-07,2,2,0.023314711,0.00044327,0
0,0,0,0,1.973,3.60E-05,2,2,0.238269483,0.055889394,0
0,0,0,0,1.9045,6.25E-06,2,2,0.250354513,0.061777373,0
0,0,0,0,1.9515,6.25E-06,2,2,0.250292026,0.061726378,0
0,0,0,0,2.4325,6.25E-06,2,2,0.250557321,0.061621302,0
0,0,0,0,2.1015,2.25E-06,2,2,0.250114887,0.061564492,0
0,0,0,0,2.12,9.00E-06,2,2,0.250466726,0.06172992,0
0,0,0,0,2.1455,2.25E-06,2,2,0.250355005,0.061668162,0
0,0,0,0,2.064,2.50E-05,2,2,0.250313515,0.061683825,0
0,0,0,0,2.3745,6.25E-06,2,2,0.250478931,0.061633649,0
0,0,0,0,2.1405,1.23E-05,2,2,0.250676443,0.061813962,0
0,0,0,0,2.03,9.00E-06,2,2,0.249921495,0.061500731,0
0,0,0,0,1.9585,6.25E-06,2,2,0.250273632,0.061709829,0
0,0,0,0,1.938,9.00E-06,2,2,0.250377435,0.061770319,0
0,0,0,0,1.882,9.00E-06,2,2,0.250314681,0.061763621,0
0,0,0,0,1.918,1.00E-06,2,2,0.250439358,0.061806796,0
0,0,0,0,1.9075,2.25E-06,2,2,0.250440324,0.061813026,0
0,0,0,0,2.0795,1.23E-05,2,2,0.250377063,0.061697978,0
0,0,0,0,1.88,9.00E-06,2,2,0.250240469,0.061727306,0
0,0,0,0,2.3115,2.02E-05,2,2,0.250599877,0.061718805,0
0,0,0,0,2.4585,0.00011025,2,2,0.250415342,0.061558552,0
0,0,0,0,2.267,3.60E-05,2,2,0.250231891,0.061583334,0
0,0,0,0,2.159,2.50E-05,2,2,0.250344616,0.06164403,0
0,0,0,0,2.1085,2.02E-05,2,2,0.250280614,0.061658215,0
0,0,0,0,2.094,1.60E-05,2,2,0.250359294,0.061706314,0
0,0,0,0,2.069,2.50E-05,2,2,0.250274463,0.061674601,0
0,0,0,0,2.0225,2.03E-05,2,2,0.250239387,0.061681028,0
0,0,0,0,2.017,4.00E-06,2,2,0.250520671,0.06180977,0
0,0,0,0,2.057,4.00E-06,2,2,0.250380991,0.061722677,0
0,0,0,0,2.0195,6.25E-06,2,2,0.250278618,0.061690423,0
0,0,0,0,2.2785,2.25E-06,2,2,0.250528542,0.061692878,0
0,0,0,0,2.248,4.00E-06,2,2,0.250329758,0.061600839,0
0,0,0,0,1.9085,6.25E-06,2,2,0.250137023,0.061665582,0
0,0,0,0,2.0195,6.25E-06,2,2,0.250367934,0.061742211,0
0,0,0,0,2.025,9.00E-06,2,2,0.250348561,0.0617255,0
0,0,0,0,2.5,1.60E-05,2,2,0.250607343,0.061613917,0
0,0,0,0,2.052,9.00E-06,2,2,0.250110369,0.06159223,0
0,0,0,0,2.275,2.50E-05,2,2,0.25041559,0.061636935,0
0,0,0,0,2.147,2.50E-05,2,2,0.250255574,0.061625931,0
0,0,0,0,2.375,1.60E-05,2,2,0.250481057,0.06160229,0
0,0,0,0,1.9385,1.22E-05,2,2,0.250140903,0.061648551,0
0,0,0,0,2.0665,2.03E-05,2,2,0.250369757,0.061701366,0
0,0,0,0,2.0165,2.25E-06,2,2,0.250457516,0.06176616,0
0,0,0,0,2.015,9.00E-06,2,2,0.250316804,0.061702644,0
0,0,0,0,1.981,1.00E-06,2,2,0.250342817,0.061737289,0
0,0,0,0,2.1245,6.25E-06,2,2,0.250482473,0.061754651,0
0,0,0,0,1.9745,6.25E-06,2,2,0.250301536,0.061724097,0
0,0,0,0,2,9.00E-06,2,2,0.250364231,0.061742069,0
0,0,0,0,1.926,9.00E-06,2,2,0.250314385,0.061754613,0
0,0,0,0,2.0625,2.25E-06,2,2,0.250599648,0.061829578,0
0,0,0,0,1.934,4.00E-06,2,2,0.250287782,0.061736627,0
0,0,0,0,2.056,1.60E-05,2,2,0.250439297,0.061752166,0
0,0,0,0,2.0865,1.22E-05,2,2,0.250354599,0.061701125,0
0,0,0,0,2.175,4.00E-06,2,2,0.250451781,0.06169099,0
0,0,0,0,2.3645,1.22E-05,2,2,0.250606296,0.061678805,0
0,0,0,0,2.241,9.00E-06,2,2,0.250091636,0.061478163,0
0,0,0,0,3.153,9.00E-06,2,2,0.250453582,0.06150215,0
0,0,0,0,1.955,0,2,2,0.250169073,0.061656137,0
0,0,0,0,1.8895,2.25E-06,2,2,0.250239527,0.061723914,0
0,0,0,0,0.989,0.9380435,2,4,0.240245577,0.057485722,0
0,0,0,0,96.98833333,18079.77894,3,3,0.147838168,0.034108268,0
0,0,0,0,1.893,4.00E-06,2,2,0.168953874,0.041189867,0
0,0,0,0,1.885,4.00E-06,2,2,0.250266163,0.061737833,0
0,0,0,0,2.57,4.00E-06,2,2,0.250698146,0.061612844,0
0,0,0,0,1.956,9.00E-06,2,3,0.200028322,0.044165137,0
0,0,0,0,1.9255,6.25E-06,2,3,0.218813188,0.05338797,0
0,0,0,0,1.9315,6.25E-06,2,2,0.227171465,0.051850044,0
0,0,0,0,2.0595,6.25E-06,2,2,0.250441426,0.061745511,0
0,0,0,0,1.9455,6.25E-06,2,2,0.250285288,0.061726749,0
0,0,0,0,2.078,9.00E-06,2,2,0.250676709,0.06185537,0
0,0,0,0,2.0045,2.25E-06,2,2,0.250165347,0.06162629,0
0,0,0,0,1.905,4.00E-06,2,2,0.250257845,0.061729164,0
0,0,0,0,1.924,1.00E-06,2,2,0.250544669,0.061866081,0
0,0,0,0,1.9285,6.25E-06,2,2,0.250411281,0.061788737,0
0,0,0,0,1.949,9.00E-06,2,2,0.250441317,0.06179515,0
0,0,0,0,3.9625,2.50E-07,2,0,0.499189193,2.83E-10,0
0,0,0,0,2.4325,6.25E-06,2,4,0.167697701,0.054199864,0
0,0,0,0,2.754,4.00E-06,2,2,0.250314161,0.061329806,0
0,0,0,0,1.8795,2.25E-06,2,2,0.249917488,0.061563753,0
13.8,13.8,734.56,734.56,54.6538,4023.964407,6,7,0.124515427,0.029390376,0
0,0,0,0,1.887,4.00E-06,6,2,0.0480687,0.006008528,0
0,0,0,0,1.9565,6.25E-06,2,2,0.250524808,0.061834365,0
0,0,0,0,2.0225,3.03E-05,2,2,0.250435147,0.061762268,0
0,0,0,0,1.99,9.00E-06,2,2,0.250272473,0.061715558,0
0,0,0,0,1.876,9.00E-06,2,2,0.250390965,0.061806596,0
0,0,0,0,1.9515,6.25E-06,2,2,0.25032399,0.061747396,0
0,0,0,0,1.9175,3.03E-05,2,2,0.250290683,0.061742939,0
0,0,0,0,1.9195,1.23E-05,2,2,0.250283984,0.061727445,0
0,0,0,0,2.45,1.60E-05,2,2,0.250606322,0.061629029,0
0,0,0,0,1702.938667,5786813.34,2,4,0.304804829,0.047096233,0
0,0,0,0,2553.4385,6510323.202,2,2,0.043403173,0.001729618,0
0,0,0,0,1.983666667,0.002646222,2,2,0.250456011,0.061762701,0
0.5,0.5,0.75,0.75,3203.798,10251814.61,2,4,0.237559284,0.041483752,0
0,0,0,0,1.9705,1.22E-05,2,2,0.144237214,0.020269682,0
0,0,0,0,1.8925,1.22E-05,2,2,0.250237561,0.061728318,0
0,0,0,0,1.906,9.00E-06,2,2,0.250422602,0.061808084,0
0,0,0,0,1.8865,1.22E-05,2,2,0.250246381,0.06173922,0
0,0,0,0,1.88,4.00E-06,2,2,0.250350143,0.061787973,0
0,0,0,0,1.803,1.60E-05,2,2,0.250315596,0.06180077,0
0,0,0,0,1.918,9.00E-06,2,2,0.250470259,0.061824034,0
0,0,0,0,1.8805,1.22E-05,2,2,0.2503294,0.061775369,0
0,0,0,0,1.9,9.00E-06,2,2,0.250344245,0.061773751,0
0,0,0,0,1.8395,6.25E-06,2,2,0.250487329,0.061872805,0
0,0,0,0,1.886,9.00E-06,2,2,0.250352001,0.061783224,0
0,0,0,0,1.8385,1.23E-05,2,2,0.250322287,0.061793478,0
0,0,0,0,1.9045,1.22E-05,2,1,0.333158596,0.054897032,0
0,0,0,0,2.574,9.00E-06,2,3,0.200891012,0.059200604,0
0,0,0,0,1.9835,2.25E-06,2,2,0.25002997,0.061590563,0
0,0,0,0,1.861,9.00E-06,2,2,0.250314821,0.06178636,0
0,0,0,0,1.825,4.00E-06,2,2,0.25029319,0.061780162,0
0,0,0,0,1.7595,6.25E-06,2,2,0.250304559,0.061817433,0
0,0,0,0,1.8405,6.25E-06,2,2,0.25033746,0.061795551,0
0,0,0,0,1.857,4.00E-06,2,2,0.250509869,0.061873848,0
0,0,0,0,1.905,9.00E-06,2,2,0.250366862,0.061780185,0
0,0,0,0,1.8865,1.22E-05,2,2,0.250425315,0.061817809,0
0,0,0,0,1.8955,1.23E-05,2,2,0.250259191,0.061730518,0
0,0,0,0,1.855,9.00E-06,2,2,0.250362927,0.061797819,0
0,0,0,0,2.2245,1.23E-05,2,2,0.2505329,0.061709585,0
0,0,0,0,1.9835,6.25E-06,2,2,0.250201289,0.061661232,0
0,0,0,0,1.14975,1.271873187,2,4,0.233677183,0.054971666,0
0,0,0,0,1.7875,1.22E-05,2,2,0.150082329,0.042014211,0
0,0,0,0,1.878,9.00E-06,2,2,0.250347853,0.061782516,0
0,0,0,0,1.8875,6.25E-06,2,2,0.250377418,0.061798324,0
0,0,0,0,1.916,9.00E-06,2,2,0.25041555,0.061798635,0
0,0,0,0,1.8985,6.25E-06,2,2,0.25031111,0.061756978,0
0,0,0,0,2.2215,1.23E-05,2,2,0.250542943,0.061707455,0
0,0,0,0,1.8915,6.25E-06,2,2,0.250188143,0.061697472,0
0,0,0,0,1.9305,6.25E-06,2,2,0.250400168,0.061784481,0
0,0,0,0,1.872,9.00E-06,2,2,0.250387779,0.061811274,0
0,0,0,0,1.9285,6.25E-06,2,2,0.250655464,0.061921912,0
0,0,0,0,1.893,4.00E-06,2,2,0.250199165,0.0617117,0
0,0,0,0,2.0565,2.02E-05,2,2,0.25028897,0.061687041,0
0,0,0,0,1.895,9.00E-06,2,2,0.25032581,0.061769252,0
0,0,0,0,1.94,3.60E-05,2,2,0.250508875,0.061839551,0
0,0,0,0,1.859,9.00E-06,2,3,0.276726183,0.052208693,0
0,0,0,0,1.666,4.00E-06,2,2,0.154682196,0.041732186,0
0,0,0,0,1.6585,6.25E-06,2,2,0.250317321,0.061877463,0
